          19         876  0.000000000000000E+000
          20          19  0.000000000000000E+000
          20          20   1.00000000000000     
          20          21  0.000000000000000E+000
          20         661  0.000000000000000E+000
          20         876  0.000000000000000E+000
          21          20  0.000000000000000E+000
          21          21   1.00000000000000     
          21          22  0.000000000000000E+000
          21         619  0.000000000000000E+000
          21         661  0.000000000000000E+000
          22          21  0.000000000000000E+000
          22          22   1.00000000000000     
          22          23  0.000000000000000E+000
          22         619  0.000000000000000E+000
          22         636  0.000000000000000E+000
          23          22  0.000000000000000E+000
          23          23   1.00000000000000     
          23          24  0.000000000000000E+000
          23         600  0.000000000000000E+000
          23         636  0.000000000000000E+000
          24          23  0.000000000000000E+000
          24          24   1.00000000000000     
          24          25  0.000000000000000E+000
          24         600  0.000000000000000E+000
          24         720  0.000000000000000E+000
          25          24  0.000000000000000E+000
          25          25   1.00000000000000     
          25          26  0.000000000000000E+000
          25         290  0.000000000000000E+000
          25         720  0.000000000000000E+000
          26          25  0.000000000000000E+000
          26          26   1.00000000000000     
          26          27  0.000000000000000E+000
          26         290  0.000000000000000E+000
          26         682  0.000000000000000E+000
          27          26  0.000000000000000E+000
          27          27   1.00000000000000     
          27          28  0.000000000000000E+000
          27         653  0.000000000000000E+000
          27         682  0.000000000000000E+000
          28          27  0.000000000000000E+000
          28          28   1.00000000000000     
          28          29  0.000000000000000E+000
          28         319  0.000000000000000E+000
          28         653  0.000000000000000E+000
          29          28  0.000000000000000E+000
          29          29   1.00000000000000     
          29          30  0.000000000000000E+000
          29         319  0.000000000000000E+000
          29         331  0.000000000000000E+000
          30          29  0.000000000000000E+000
          30          30   1.00000000000000     
          30          31  0.000000000000000E+000
          30         198  0.000000000000000E+000
          30         331  0.000000000000000E+000
          31          30  0.000000000000000E+000
          31          31   1.00000000000000     
          31          32  0.000000000000000E+000
          31         141  0.000000000000000E+000
          31         198  0.000000000000000E+000
          32           2  0.000000000000000E+000
          32          31  0.000000000000000E+000
          32          32   1.00000000000000     
          32         141  0.000000000000000E+000
          32         363  0.000000000000000E+000
          33           2  0.000000000000000E+000
          33          33   1.00000000000000     
          33          34  0.000000000000000E+000
          33         206  0.000000000000000E+000
          33         363  0.000000000000000E+000
          34          33  0.000000000000000E+000
          34          34   1.00000000000000     
          34          35  0.000000000000000E+000
          34         202  0.000000000000000E+000
          34         206  0.000000000000000E+000
          35          34  0.000000000000000E+000
          35          35   1.00000000000000     
          35          36  0.000000000000000E+000
          35         202  0.000000000000000E+000
          35         324  0.000000000000000E+000
          36          35  0.000000000000000E+000
          36          36   1.00000000000000     
          36          37  0.000000000000000E+000
          36         324  0.000000000000000E+000
          36        1040  0.000000000000000E+000
          37          36  0.000000000000000E+000
          37          37   1.00000000000000     
          37          38  0.000000000000000E+000
          37         639  0.000000000000000E+000
          37        1040  0.000000000000000E+000
          38          37  0.000000000000000E+000
          38          38   1.00000000000000     
          38          39  0.000000000000000E+000
          38         344  0.000000000000000E+000
          38         639  0.000000000000000E+000
          39          38  0.000000000000000E+000
          39          39   1.00000000000000     
          39          40  0.000000000000000E+000
          39         344  0.000000000000000E+000
          39         724  0.000000000000000E+000
          40          39  0.000000000000000E+000
          40          40   1.00000000000000     
          40          41  0.000000000000000E+000
          40         309  0.000000000000000E+000
          40         724  0.000000000000000E+000
          41          40  0.000000000000000E+000
          41          41   1.00000000000000     
          41          42  0.000000000000000E+000
          41         309  0.000000000000000E+000
          41         594  0.000000000000000E+000
          42          41  0.000000000000000E+000
          42          42   1.00000000000000     
          42          43  0.000000000000000E+000
          42         336  0.000000000000000E+000
          42         594  0.000000000000000E+000
          43          42  0.000000000000000E+000
          43          43   1.00000000000000     
          43          44  0.000000000000000E+000
          43         280  0.000000000000000E+000
          43         336  0.000000000000000E+000
          43         588  0.000000000000000E+000
          44          43  0.000000000000000E+000
          44          44   1.00000000000000     
          44          45  0.000000000000000E+000
          44         280  0.000000000000000E+000
          44         587  0.000000000000000E+000
          45          44  0.000000000000000E+000
          45          45   1.00000000000000     
          45          46  0.000000000000000E+000
          45         249  0.000000000000000E+000
          45         587  0.000000000000000E+000
          46          45  0.000000000000000E+000
          46          46   1.00000000000000     
          46          47  0.000000000000000E+000
          46         249  0.000000000000000E+000
          46         562  0.000000000000000E+000
          47          46  0.000000000000000E+000
          47          47   1.00000000000000     
          47          48  0.000000000000000E+000
          47         562  0.000000000000000E+000
          47        1008  0.000000000000000E+000
          48          47  0.000000000000000E+000
          48          48   1.00000000000000     
          48          49  0.000000000000000E+000
          48         657  0.000000000000000E+000
          48        1008  0.000000000000000E+000
          49          48  0.000000000000000E+000
          49          49   1.00000000000000     
          49          50  0.000000000000000E+000
          49         612  0.000000000000000E+000
          49         657  0.000000000000000E+000
          50          49  0.000000000000000E+000
          50          50   1.00000000000000     
          50          51  0.000000000000000E+000
          50         612  0.000000000000000E+000
          50         632  0.000000000000000E+000
          51          50  0.000000000000000E+000
          51          51   1.00000000000000     
          51          52  0.000000000000000E+000
          51         632  0.000000000000000E+000
          51        1077  0.000000000000000E+000
          52          51  0.000000000000000E+000
          52          52   1.00000000000000     
          52          53  0.000000000000000E+000
          52         703  0.000000000000000E+000
          52        1077  0.000000000000000E+000
          53          52  0.000000000000000E+000
          53          53   1.00000000000000     
          53          54  0.000000000000000E+000
          53         703  0.000000000000000E+000
          53         717  0.000000000000000E+000
          54          53  0.000000000000000E+000
          54          54   1.00000000000000     
          54          55  0.000000000000000E+000
          54         614  0.000000000000000E+000
          54         717  0.000000000000000E+000
          55          54  0.000000000000000E+000
          55          55   1.00000000000000     
          55          56  0.000000000000000E+000
          55         614  0.000000000000000E+000
          55         674  0.000000000000000E+000
          56          55  0.000000000000000E+000
          56          56   1.00000000000000     
          56          57  0.000000000000000E+000
          56         313  0.000000000000000E+000
          56         674  0.000000000000000E+000
          57          56  0.000000000000000E+000
          57          57   1.00000000000000     
          57          58  0.000000000000000E+000
          57         313  0.000000000000000E+000
          57         328  0.000000000000000E+000
          58          57  0.000000000000000E+000
          58          58   1.00000000000000     
          58          59  0.000000000000000E+000
          58         199  0.000000000000000E+000
          58         328  0.000000000000000E+000
          59          58  0.000000000000000E+000
          59          59   1.00000000000000     
          59          60  0.000000000000000E+000
          59         144  0.000000000000000E+000
          59         199  0.000000000000000E+000
          60           3  0.000000000000000E+000
          60          59  0.000000000000000E+000
          60          60   1.00000000000000     
          60         144  0.000000000000000E+000
          60         364  0.000000000000000E+000
          61           3  0.000000000000000E+000
          61          61   1.00000000000000     
          61          62  0.000000000000000E+000
          61         208  0.000000000000000E+000
          61         364  0.000000000000000E+000
          62          61  0.000000000000000E+000
          62          62   1.00000000000000     
          62          63  0.000000000000000E+000
          62         203  0.000000000000000E+000
          62         208  0.000000000000000E+000
          63          62  0.000000000000000E+000
          63          63   1.00000000000000     
          63          64  0.000000000000000E+000
          63         203  0.000000000000000E+000
          63         323  0.000000000000000E+000
          64          63  0.000000000000000E+000
          64          64   1.00000000000000     
          64          65  0.000000000000000E+000
          64         323  0.000000000000000E+000
          64         628  0.000000000000000E+000
          65          64  0.000000000000000E+000
          65          65   1.00000000000000     
          65          66  0.000000000000000E+000
          65         628  0.000000000000000E+000
          65         991  0.000000000000000E+000
          66          65  0.000000000000000E+000
          66          66   1.00000000000000     
          66          67  0.000000000000000E+000
          66         722  0.000000000000000E+000
          66         991  0.000000000000000E+000
          67          66  0.000000000000000E+000
          67          67   1.00000000000000     
          67          68  0.000000000000000E+000
          67         681  0.000000000000000E+000
          67         722  0.000000000000000E+000
          68          67  0.000000000000000E+000
          68          68   1.00000000000000     
          68          69  0.000000000000000E+000
          68         648  0.000000000000000E+000
          68         681  0.000000000000000E+000
          69          68  0.000000000000000E+000
          69          69   1.00000000000000     
          69          70  0.000000000000000E+000
          69         648  0.000000000000000E+000
          69         711  0.000000000000000E+000
          70          69  0.000000000000000E+000
          70          70   1.00000000000000     
          70          71  0.000000000000000E+000
          70         302  0.000000000000000E+000
          70         711  0.000000000000000E+000
          71          70  0.000000000000000E+000
          71          71   1.00000000000000     
          71          72  0.000000000000000E+000
          71         302  0.000000000000000E+000
          71         698  0.000000000000000E+000
          72          71  0.000000000000000E+000
          72          72   1.00000000000000     
          72          73  0.000000000000000E+000
          72         277  0.000000000000000E+000
          72         591  0.000000000000000E+000
          72         698  0.000000000000000E+000
          73          72  0.000000000000000E+000
          73          73   1.00000000000000     
          73          74  0.000000000000000E+000
          73         252  0.000000000000000E+000
          73         591  0.000000000000000E+000
          74          73  0.000000000000000E+000
          74          74   1.00000000000000     
          74          75  0.000000000000000E+000
          74         252  0.000000000000000E+000
          74         583  0.000000000000000E+000
          75          74  0.000000000000000E+000
          75          75   1.00000000000000     
          75          76  0.000000000000000E+000
          75         583  0.000000000000000E+000
          75         877  0.000000000000000E+000
          76          75  0.000000000000000E+000
          76          76   1.00000000000000     
          76          77  0.000000000000000E+000
          76         658  0.000000000000000E+000
          76         877  0.000000000000000E+000
          77          76  0.000000000000000E+000
          77          77   1.00000000000000     
          77          78  0.000000000000000E+000
          77         616  0.000000000000000E+000
          77         658  0.000000000000000E+000
          78          77  0.000000000000000E+000
          78          78   1.00000000000000     
          78          79  0.000000000000000E+000
          78         616  0.000000000000000E+000
          78         633  0.000000000000000E+000
          79          78  0.000000000000000E+000
          79          79   1.00000000000000     
          79          80  0.000000000000000E+000
          79         633  0.000000000000000E+000
          79        1082  0.000000000000000E+000
          80          79  0.000000000000000E+000
          80          80   1.00000000000000     
          80          81  0.000000000000000E+000
          80         704  0.000000000000000E+000
          80        1082  0.000000000000000E+000
          81          80  0.000000000000000E+000
          81          81   1.00000000000000     
          81          82  0.000000000000000E+000
          81         704  0.000000000000000E+000
          81         718  0.000000000000000E+000
          82          81  0.000000000000000E+000
          82          82   1.00000000000000     
          82          83  0.000000000000000E+000
          82         613  0.000000000000000E+000
          82         718  0.000000000000000E+000
          83          82  0.000000000000000E+000
          83          83   1.00000000000000     
          83          84  0.000000000000000E+000
          83         613  0.000000000000000E+000
          83         675  0.000000000000000E+000
          84          83  0.000000000000000E+000
          84          84   1.00000000000000     
          84          85  0.000000000000000E+000
          84         312  0.000000000000000E+000
          84         675  0.000000000000000E+000
          85          84  0.000000000000000E+000
          85          85   1.00000000000000     
          85          86  0.000000000000000E+000
          85         312  0.000000000000000E+000
          85         329  0.000000000000000E+000
          86          85  0.000000000000000E+000
          86          86   1.00000000000000     
          86          87  0.000000000000000E+000
          86         200  0.000000000000000E+000
          86         329  0.000000000000000E+000
          87          86  0.000000000000000E+000
          87          87   1.00000000000000     
          87          88  0.000000000000000E+000
          87         143  0.000000000000000E+000
          87         200  0.000000000000000E+000
          88           4  0.000000000000000E+000
          88          87  0.000000000000000E+000
          88          88   1.00000000000000     
          88         143  0.000000000000000E+000
          88         365  0.000000000000000E+000
          89           4  0.000000000000000E+000
          89          89   1.00000000000000     
          89          90  0.000000000000000E+000
          89         207  0.000000000000000E+000
          89         365  0.000000000000000E+000
          90          89  0.000000000000000E+000
          90          90   1.00000000000000     
          90          91  0.000000000000000E+000
          90         201  0.000000000000000E+000
          90         207  0.000000000000000E+000
          91          90  0.000000000000000E+000
          91          91   1.00000000000000     
          91          92  0.000000000000000E+000
          91         201  0.000000000000000E+000
          91         322  0.000000000000000E+000
          92          91  0.000000000000000E+000
          92          92   1.00000000000000     
          92          93  0.000000000000000E+000
          92         322  0.000000000000000E+000
          92         627  0.000000000000000E+000
          93          92  0.000000000000000E+000
          93          93   1.00000000000000     
          93          94  0.000000000000000E+000
          93         627  0.000000000000000E+000
          93         990  0.000000000000000E+000
          94          93  0.000000000000000E+000
          94          94   1.00000000000000     
          94          95  0.000000000000000E+000
          94         721  0.000000000000000E+000
          94         990  0.000000000000000E+000
          95          94  0.000000000000000E+000
          95          95   1.00000000000000     
          95          96  0.000000000000000E+000
          95         680  0.000000000000000E+000
          95         721  0.000000000000000E+000
          96          95  0.000000000000000E+000
          96          96   1.00000000000000     
          96          97  0.000000000000000E+000
          96         649  0.000000000000000E+000
          96         680  0.000000000000000E+000
          97          96  0.000000000000000E+000
          97          97   1.00000000000000     
          97          98  0.000000000000000E+000
          97         649  0.000000000000000E+000
          97         712  0.000000000000000E+000
          98          97  0.000000000000000E+000
          98          98   1.00000000000000     
          98          99  0.000000000000000E+000
          98         303  0.000000000000000E+000
          98         712  0.000000000000000E+000
          99          98  0.000000000000000E+000
          99          99   1.00000000000000     
          99         100  0.000000000000000E+000
          99         303  0.000000000000000E+000
          99         699  0.000000000000000E+000
         100          99  0.000000000000000E+000
         100         100   1.00000000000000     
         100         101  0.000000000000000E+000
         100         278  0.000000000000000E+000
         100         592  0.000000000000000E+000
         100         699  0.000000000000000E+000
         101         100  0.000000000000000E+000
         101         101   1.00000000000000     
         101         102  0.000000000000000E+000
         101         251  0.000000000000000E+000
         101         592  0.000000000000000E+000
         102         101  0.000000000000000E+000
         102         102   1.00000000000000     
         102         103  0.000000000000000E+000
         102         251  0.000000000000000E+000
         102         586  0.000000000000000E+000
         103         102  0.000000000000000E+000
         103         103   1.00000000000000     
         103         104  0.000000000000000E+000
         103         586  0.000000000000000E+000
         103         881  0.000000000000000E+000
         104         103  0.000000000000000E+000
         104         104   1.00000000000000     
         104         105  0.000000000000000E+000
         104         660  0.000000000000000E+000
         104         881  0.000000000000000E+000
         105         104  0.000000000000000E+000
         105         105   1.00000000000000     
         105         106  0.000000000000000E+000
         105         617  0.000000000000000E+000
         105         660  0.000000000000000E+000
         106         105  0.000000000000000E+000
         106         106   1.00000000000000     
         106         107  0.000000000000000E+000
         106         617  0.000000000000000E+000
         106         635  0.000000000000000E+000
         107         106  0.000000000000000E+000
         107         107   1.00000000000000     
         107         108  0.000000000000000E+000
         107         599  0.000000000000000E+000
         107         635  0.000000000000000E+000
         108         107  0.000000000000000E+000
         108         108   1.00000000000000     
         108         109  0.000000000000000E+000
         108         599  0.000000000000000E+000
         108         705  0.000000000000000E+000
         109         108  0.000000000000000E+000
         109         109   1.00000000000000     
         109         110  0.000000000000000E+000
         109         705  0.000000000000000E+000
         109         719  0.000000000000000E+000
         110         109  0.000000000000000E+000
         110         110   1.00000000000000     
         110         111  0.000000000000000E+000
         110         615  0.000000000000000E+000
         110         719  0.000000000000000E+000
         111         110  0.000000000000000E+000
         111         111   1.00000000000000     
         111         112  0.000000000000000E+000
         111         615  0.000000000000000E+000
         111         676  0.000000000000000E+000
         112         111  0.000000000000000E+000
         112         112   1.00000000000000     
         112         113  0.000000000000000E+000
         112         314  0.000000000000000E+000
         112         676  0.000000000000000E+000
         113         112  0.000000000000000E+000
         113         113   1.00000000000000     
         113         114  0.000000000000000E+000
         113         314  0.000000000000000E+000
         113         330  0.000000000000000E+000
         114         113  0.000000000000000E+000
         114         114   1.00000000000000     
         114         115  0.000000000000000E+000
         114         197  0.000000000000000E+000
         114         330  0.000000000000000E+000
         115         114  0.000000000000000E+000
         115         115   1.00000000000000     
         115         116  0.000000000000000E+000
         115         142  0.000000000000000E+000
         115         197  0.000000000000000E+000
         116           1  0.000000000000000E+000
         116         115  0.000000000000000E+000
         116         116   1.00000000000000     
         116         142  0.000000000000000E+000
         116         362  0.000000000000000E+000
         117         117   3.58839216828346     
         117         481 -0.382562682032585     
         117         492 -0.606780096888542     
         117         500 -0.531517118215561     
         117         665 -0.925330087542534     
         117         670 -0.371345221996307     
         117         928 -0.770856961607933     
         118         118   3.68762370944023     
         118         479 -0.307300128042698     
         118         528 -0.375927731394768     
         118         529 -0.393117427825928     
         118         543 -0.847916871309280     
         118         644 -0.660964384675026     
         118         679  -1.10239716619253     
         119         119   3.41381743550301     
         119         256 -0.455796450376511     
         119         499 -0.374781519174576     
         119         510 -0.620026141405106     
         119         523 -0.424916625022888     
         119         531 -0.489609122276306     
         119         547 -0.451222017407417     
         119         945 -0.597465559840202     
         120         120   3.41603523492813     
         120         255 -0.454271093010902     
         120         498 -0.374612472951412     
         120         509 -0.619970977306366     
         120         524 -0.412775635719299     
         120         530 -0.503879368305206     
         120         546 -0.452012807130814     
         120         943 -0.598512880504131     
         121         121   3.77474595606327     
         121         240 -0.572036474943161     
         121         355 -0.529552556574345     
         121         359 -0.822290837764740     
         121         623 -0.658356621861458     
         121         645  -1.19250946491957     
         122         122   3.55396738648415     
         122         211 -0.534088641405106     
         122         343 -0.486080944538116     
         122         578 -0.644822955131531     
         122         589 -0.569696724414825     
         122         656 -0.922758385539055     
         122         713 -0.396519735455513     
         123         123   3.74177402257919     
         123         126 -0.307019039988518     
         123         209 -0.312667585909367     
         123         609 -0.914479732513428     
         123         723 -0.456934511661530     
         123         725  -1.14988598972559     
         123        1009 -0.600787162780762     
         124         124   3.69826984405518     
         124         128 -0.360796123743057     
         124         212 -0.444761641323566     
         124         351 -0.416097566485405     
         124         607 -0.836974367499352     
         124         671  -1.06805603951216     
         124         685 -0.571584105491638     
         125         125   3.69836270809174     
         125         127 -0.360792458057404     
         125         210 -0.444957017898560     
         125         350 -0.415838859975338     
         125         608 -0.837172560393810     
         125         672  -1.06802454590797     
         125         684 -0.571577265858650     
         126         123 -0.307019039988518     
         126         126   3.62702651321888     
         126         129 -0.757204733788967     
         126         296 -0.498314321041107     
         126         609 -0.339955747127533     
         126         687 -0.826990753412247     
         126         723 -0.897541917860508     
         127         125 -0.360792458057404     
         127         127   3.67507901787758     
         127         131 -0.395294398069382     
         127         297 -0.273442197591066     
         127         608 -0.671094208955765     
         127         684 -0.302185155451298     
         127         693  -1.08503251522779     
         127         701 -0.587238084524870     
         128         124 -0.360796123743057     
         128         128   3.67506629228592     
         128         132 -0.395291179418564     
         128         298 -0.273460149765015     
         128         607 -0.671075165271759     
         128         685 -0.302190627902746     
         128         694  -1.08503330126405     
         128         702 -0.587219744920731     
         129         126 -0.757204733788967     
         129         129   3.47455412149429     
         129         134 -0.679981231689453     
         129         296 -0.298141896724701     
         129         318 -0.431486219167709     
         129         333 -0.555415004491806     
         129         339 -0.463142096996307     
         129         723 -0.289182938635349     
         130         130   3.49630153179169     
         130         133 -0.605588257312775     
         130         317 -0.506966233253479     
         130         320 -0.525766611099243     
         130         332 -0.566050678491592     
         130         716 -0.487357556819916     
         130        1045 -0.804572194814682     
         131         127 -0.395294398069382     
         131         131   3.59030950069427     
         131         135 -0.576377540826797     
         131         297 -0.442778974771500     
         131         315 -5.971821397542953E-002
         131         335 -0.496655285358429     
         131         337 -0.752168938517570     
         131         693 -0.867316149175167     
         132         128 -0.395291179418564     
         132         132   3.59030866622925     
         132         136 -0.576376259326935     
         132         298 -0.442778438329697     
         132         316 -5.972094833850861E-002
         132         334 -0.496657222509384     
         132         338 -0.752168759703636     
         132         694 -0.867315858602524     
         133         130 -0.605588257312775     
         133         133   3.49069011211395     
         133         317 -0.580115169286728     
         133         332 -0.432856887578964     
         133         345 -0.728273853659630     
         133         361 -0.539368405938148     
         133         988 -0.604487538337708     
         134         129 -0.679981231689453     
         134         134   3.62349709868431     
         134         333 -0.433154612779617     
         134         339 -0.680452212691307     
         134         346 -0.853533372282982     
         134         354 -0.742857411503792     
         134         368 -0.233518257737160     
         135         131 -0.576377540826797     
         135         135   3.63420614600182     
         135         335 -0.474397450685501     
         135         337 -0.917827397584915     
         135         348 -0.848806589841843     
         135         352 -0.310799777507782     
         135         366 -0.505997389554977     
         136         132 -0.576376259326935     
         136         136   3.63420605659485     
         136         334 -0.474397569894791     
         136         338 -0.917828083038330     
         136         347 -0.848806530237198     
         136         353 -0.310800284147263     
         136         367 -0.505997329950333     
         137         137   3.68611378967762     
         137         142 -7.381971925497055E-003
         137         197 -0.667722254991531     
         137         204 -0.677697010338306     
         137         205 -0.981276970356703     
         137         368 -0.764368623495102     
         137         375 -0.587666958570480     
         138         138   3.66615679860115     
         138         141 -5.968749523162842E-003
         138         198 -0.675987303256989     
         138         202 -0.717284634709358     
         138         206 -0.940381944179535     
         138         361 -0.643237158656120     
         138         376 -0.683297008275986     
         139         139   3.68716967105865     
         139         144 -7.424611598253250E-003
         139         199 -0.667910426855087     
         139         203 -0.813360631465912     
         139         208 -0.930460933595896     
         139         367 -0.730845727026463     
         139         374 -0.537167340517044     
         140         140   3.68716979026794     
         140         143 -7.424611598253250E-003
         140         200 -0.667910367250443     
         140         201 -0.813360601663589     
         140         207 -0.930460926145315     
         140         366 -0.730845794081688     
         140         373 -0.537167489528656     
         141          31  0.000000000000000E+000
         141          32  0.000000000000000E+000
         141         138 -5.968749523162842E-003
         141         141   3.77540099620819     
         141         198 -0.780283302068710     
         141         206 -0.837240397930145     
         141         363 -0.698085427284241     
         142         115  0.000000000000000E+000
         142         116  0.000000000000000E+000
         142         137 -7.381971925497055E-003
         142         142   3.77170693874359     
         142         197 -0.778331905603409     
         142         205 -0.826698858290911     
         142         362 -0.705129161477089     
         143          87  0.000000000000000E+000
         143          88  0.000000000000000E+000
         143         140 -7.424611598253250E-003
         143         143   3.77167263627052     
         143         200 -0.778343915939331     
         143         207 -0.826584082096815     
         143         365 -0.705145180225372     
         144          59  0.000000000000000E+000
         144          60  0.000000000000000E+000
         144         139 -7.424611598253250E-003
         144         144   3.77167263627052     
         144         199 -0.778343915939331     
         144         208 -0.826584082096815     
         144         364 -0.705145180225372     
         145         145   3.45478150248528     
         145         895 -0.481960654258728     
         145         930 -0.426775217056274     
         145         938 -0.665852487087250     
         145         973 -0.425086349248886     
         145        1028 -0.343372374773026     
         145        1032 -0.772751748561859     
         145        1053 -0.338982671499252     
         146         146   3.57896941900253     
         146         472 -0.302273386158049     
         146         864 -0.238813519477844     
         146         932 -0.381151467561722     
         146         937 -0.582181975245476     
         146         975 -0.484366029500961     
         146        1026 -0.542991012334824     
         146        1033  -1.04719202872366     
         147         147   3.50892060995102     
         147         425 -0.633528172969818     
         147         482 -0.706280708312988     
         147         511 -0.522710874676704     
         147        1025 -0.727762609720230     
         147        1048 -0.417124435305595     
         147        1061 -0.501513808965683     
         148         148   3.45950073003769     
         148         897 -0.478528052568436     
         148         931 -0.425302490592003     
         148         939 -0.676222085952759     
         148         969 -0.417154669761658     
         148        1029 -0.334329113364220     
         148        1031 -0.778394564986229     
         148        1051 -0.349569752812386     
         149         149   3.52667349576950     
         149         584 -0.352475926280022     
         149         753 -0.731040358543396     
         149         803 -0.504426985979080     
         149         806 -0.606089502573013     
         149         828 -0.737365558743477     
         149         955 -0.595275163650513     
         150         150   3.67770168930292     
         150         558 -0.902365166693926     
         150         766 -0.622213065624237     
         150         800 -0.589568078517914     
         150         862 -0.892921853810549     
         150        1011 -0.670633524656296     
         151         151   3.53054872155190     
         151         453 -0.362190246582031     
         151         520 -0.512959212064743     
         151         539 -0.683790951967239     
         151         580 -0.517964422702789     
         151         983 -0.848044514656067     
         151        1002 -0.605599373579025     
         152         152   3.49417656660080     
         152         519 -0.506548911333084     
         152         533 -0.650517702102661     
         152         577 -0.587682127952576     
         152         972 -0.660331279039383     
         152         997 -0.690706342458725     
         152        1079 -0.398390203714371     
         153         153   3.58182522654533     
         153         454 -0.213128298521042     
         153         518 -0.608978688716888     
         153         537 -0.681500926613808     
         153         579 -0.488443136215210     
         153         978 -0.879691928625107     
         153         995 -0.710082247853279     
         154         154   3.72949263453484     
         154         521 -0.721665158867836     
         154         576 -0.651665017008781     
         154         891 -0.884322285652161     
         154         916 -0.968904346227646     
         154         966 -0.502935826778412     
         155         155   3.51301005482674     
         155         459 -0.791163861751556     
         155         514 -0.630312711000443     
         155         536 -0.511943131685257     
         155         550 -0.435581818223000     
         155         555 -0.586615994572639     
         155         603 -0.557392537593842     
         156         156   3.51296183466911     
         156         458 -0.791043072938919     
         156         513 -0.629784047603607     
         156         538 -0.512500554323196     
         156         551 -0.435262337327003     
         156         556 -0.587003186345100     
         156         605 -0.557368636131287     
         157         157   3.48414391279221     
         157         457 -0.685968309640884     
         157         532 -0.619601577520370     
         157         540 -0.602329015731812     
         157         548 -0.454865381121635     
         157         557 -0.569142624735832     
         157         606 -0.552237004041672     
         158         158   3.68013998866081     
         158         169 -0.298479586839676     
         158         554 -0.262117763981223     
         158         650 -0.721272379159927     
         158         683 -0.946847880259156     
         158        1030 -0.799155116081238     
         158        1043 -0.652267262339592     
         159         159   3.66214318573475     
         159         167 -0.625133223831654     
         159         545 -0.707596540451050     
         159         564 -0.873868972063065     
         159         625 -0.729052923619747     
         159         690 -0.726491525769234     
         160         160   3.66214491426945     
         160         166 -0.625125326216221     
         160         544 -0.707475513219833     
         160         563 -0.873916745185852     
         160         626 -0.729031600058079     
         160         691 -0.726595729589462     
         161         161   3.52882507443428     
         161         168 -0.453824728727341     
         161         299 -0.531952410936356     
         161         602 -0.801146760582924     
         161         604 -0.515165135264397     
         161         662 -0.468909889459610     
         161         715 -0.757826149463654     
         162         162   3.52973124384880     
         162         171 -0.607558399438858     
         162         289 -0.342289209365845     
         162         300 -0.597965031862259     
         162         355 -0.664108470082283     
         162         634 -0.523491486907005     
         162         652 -0.794318646192551     
         163         163   3.63394764065742     
         163         170 -0.372703418135643     
